name,team,GW,predicted_clean_sheets
Ezra Mayers,West Ham,25,0.17836039786260188
Benoît Badiashile,Chelsea,25,0.17823370626163965
Rodrigo Bentancur,Spurs,25,0.17821790177069036
Nélson Cabral Semedo,Wolves,25,0.17819508298356843
Trevoh Chalobah,Chelsea,25,0.1781694847197592
Miodrag Pivaš,Newcastle,25,0.17816354806381515
Kieran Trippier,Newcastle,25,0.17811622048346382
Kenny Tete,Fulham,25,0.17761854706922023
Dane Scarlett,Spurs,25,0.1772120866610881
Rayan Aït-Nouri,Wolves,25,0.17714930993547298
Carlos Vinícius Alves Morais,Fulham,25,0.17707506441011356
Carlos Soler,West Ham,25,0.1770189361434651
Kaelan Casey,West Ham,25,0.17684998071836627
Tom King,Wolves,25,0.17678181400176088
Joachim Andersen,Fulham,25,0.17654986201949063
Luis Guilherme Lira dos Santos,West Ham,25,0.17647814754495644
Nikola Milenković,Nott'm Forest,25,0.17612993713612352
Leon Chiwome,Wolves,25,0.17606378333485304
Emil Krafth,Newcastle,25,0.17583460826354522
Fabian Schär,Newcastle,25,0.17577038053309516
Taiwo Awoniyi,Nott'm Forest,25,0.1755797801943079
Nick Pope,Newcastle,25,0.17510958322308792
Matthijs de Ligt,Man Utd,25,0.1750404065008057
Oliver Skipp,Spurs,25,0.17491519059860805
Amad Diallo,Man Utd,25,0.17465256341783772
Kiernan Dewsbury-Hall,Chelsea,25,0.17454203948239513
Fábio Freitas Gouveia Carvalho,Brentford,25,0.17396531477630195
Joe Willock,Newcastle,25,0.17378442119984727
Jayden Meghoma,Brentford,25,0.1736943618231817
Min-Hyeok Yang,Spurs,25,0.17343041751036742
Steven Benda,Fulham,25,0.1732024568828669
Levi Colwill,Chelsea,25,0.17268812805311803
Saša Lukić,Fulham,25,0.1725202928066126
Mohammed Kudus,West Ham,25,0.172293718466345
Gustavo Nunes Fernandes Gomes,Brentford,25,0.17227681627138483
Marcus Rashford,Man Utd,25,0.17226660863465526
Boubacar Traoré,Wolves,25,0.1721660452371066
Martial Godo,Fulham,25,0.17208981981273908
Bryan Mbeumo,Brentford,25,0.17206582683011162
James Maddison,Spurs,25,0.17196197221634346
Carlos Roberto Forbs Borges,Wolves,25,0.1719591883376221
Brandon Austin,Spurs,25,0.1719419802341918
André Onana,Man Utd,25,0.1712785275500144
Kurt Zouma,West Ham,25,0.17107405304875445
Craig Dawson,Wolves,25,0.1709053347145765
Leny Yoro,Man Utd,25,0.17087158480375475
Ethan Wheatley,Man Utd,25,0.17079358191846847
Matt Doherty,Wolves,25,0.17057785507157747
Nathan Collins,Brentford,25,0.17053374605343977
Mikkel Damsgaard,Brentford,25,0.1702156732353401
Odsonne Edouard,Leicester,25,0.0788256494512228
Ben Johnson,Ipswich,25,0.0786368142937133
Harry Souttar,Leicester,25,0.07837261236230378
Harry Winks,Leicester,25,0.07819696873236616
Nathan Wood-Gordon,Southampton,25,0.07781635606108851
Liam Delap,Ipswich,25,0.07717409926856408
Henry Cartwright,Leicester,25,0.07709285723101278
Asmir Begovic,Everton,25,0.0769351140728366
Marcus Tavernier,Bournemouth,25,0.07640622962247685
Alex Paulsen,Bournemouth,25,0.07588732247081516
Archie Harris,Bournemouth,25,0.07545794133645482
Kasey McAteer,Leicester,25,0.07447726955487928
Elkan Baggott,Ipswich,25,0.07439787067303912
Jordan Ayew,Leicester,25,0.07412402504454796
Vitalii Mykolenko,Everton,25,0.07391942745482258
Dominic Calvert-Lewin,Everton,25,0.07378556862949838
Aaron Ramsdale,Southampton,25,0.0735843345538385
Hamed Traorè,Bournemouth,25,0.0733981652429049
Oliver Skipp,Leicester,25,0.07321373923935982
Samuel Amo-Ameyaw,Southampton,25,0.07184977193210795
Carlos Alcaraz Durán,Southampton,25,0.07163214267115472
Luis Sinisterra,Bournemouth,25,0.0715519426359624
Norberto Murara Neto,Bournemouth,25,0.0708847788844146
Cameron Burgess,Ipswich,25,0.07075308977218722
Christian Walton,Ipswich,25,0.07052303108010692
Idrissa Gueye,Everton,25,0.069638528654541
Mark Travers,Bournemouth,25,0.06950490845885116
Jack Taylor,Ipswich,25,0.0693118573385839
Tim Iroegbunam,Everton,25,0.06894272092764589
Luke Woolfenden,Ipswich,25,0.06863932453270336
Cameron Humphreys,Ipswich,25,0.06855483478309801
Juan Larios López,Southampton,25,0.06845311757462397
George Hirst,Ipswich,25,0.06815469031883636
Francisco Evanilson de Lima Barbosa,Bournemouth,25,0.06798431028650494
Wes Burns,Ipswich,25,0.06792525865558616
Kyle Walker-Peters,Southampton,25,0.06751387865835265
Mateusz Lis,Southampton,25,0.06726369194642362
James Garner,Everton,25,0.06710729013860277
Youssef Ramalho Chermiti,Everton,25,0.06639783245883181
Will Smallbone,Southampton,25,0.06622117946489828
Armando Broja,Everton,25,0.06619365301573871
Jamie Vardy,Leicester,25,0.06594561782387334
Daniel Jebbison,Bournemouth,25,0.06591404015963176
Mason Holgate,Everton,25,0.06582677931350248
Ronnie Edwards,Southampton,25,0.06579526104260883
Ben Winterburn,Bournemouth,25,0.06562234568705896
Max Kinsey,Bournemouth,25,0.06513389346178806
Jan Bednarek,Southampton,25,0.06484943670012192
Freddie Ladapo,Ipswich,25,0.06369141781356868
Nathan Broadhead,Ipswich,25,0.0621179076339435
Patson Daka,Leicester,25,0.06175145826881394
Ben Godfrey,Ipswich,25,0.061711661171541345
Abdoulaye Doucouré,Everton,25,0.061684188837706835
Michael Keane,Everton,25,0.06138310787662199
Jarrad Branthwaite,Everton,25,0.06137613664757447
Jesper Lindstrøm,Everton,25,0.06109587207811707
Kalvin Phillips,Ipswich,25,0.06076410472835174
Illia Zabarnyi,Bournemouth,25,0.06064253945686
Omari Giraud-Hutchinson,Ipswich,25,0.05996184424705992
Tyler Adams,Bournemouth,25,0.059608950247563124
Chris Mepham,Bournemouth,25,0.05954725757065508
Jannik Vestergaard,Leicester,25,0.0589851940920052
Jenson Metcalfe,Everton,25,0.058975579728129446
Ryan Manning,Southampton,25,0.058943462960639924
Cameron Archer,Southampton,25,0.058730775764233106
Will Alves,Leicester,25,0.05830447886018903
Cieran Slicker,Ipswich,25,0.05787119673009956
Daniel Iversen,Leicester,25,0.05727041184976764
Dean Huijsen,Bournemouth,25,0.05715906103990535
Adam Armstrong,Southampton,25,0.05688159265962008
Dwight McNeil,Everton,25,0.05685168644245749
Caleb Okoli,Leicester,25,0.05613142435743759
Jack Stephens,Southampton,25,0.05598179912432557
Mads Hermansen,Leicester,25,0.055650884269871956
Tom Cannon,Leicester,25,0.05557407948762509
Dara O'Shea,Ipswich,25,0.054896037210737304
Lewis Cook,Bournemouth,25,0.05443612708210057
Conor Townsend,Ipswich,25,0.05437195748549374
Joe Lumley,Southampton,25,0.05362835675721732
Stephy Mavididi,Leicester,25,0.05355477308289644
Paul Onuachu,Southampton,25,0.05308574127086072
Massimo Luongo,Ipswich,25,0.05204129302082149
Abdul Fatawu,Leicester,25,0.05202897443120108
Matai Akinmboni,Bournemouth,25,0.05162385590984237
Jakub Stolarczyk,Leicester,25,0.05152425225691853
Julián Araujo Zúñiga,Bournemouth,25,0.05115303428419153
Jacob Greaves,Ipswich,25,0.050980490851962296
James Justin,Leicester,25,0.05064203955233511
Conor Chaplin,Ipswich,25,0.0504644853485381
Conor Coady,Leicester,25,0.05018034957089027
Ricardo Barbosa Pereira,Leicester,25,0.05010021127567238
Harrison Armstrong,Everton,25,0.05
Harry Clarke,Ipswich,25,0.05
Ali Al-Hamadi,Ipswich,25,0.05
Adam Smith,Bournemouth,25,0.05
Hamza Choudhury,Leicester,25,0.05
George Edmundson,Ipswich,25,0.05
Jens Cajuste,Ipswich,25,0.05
Gavin Bazunu,Southampton,25,0.05
Leif Davis,Ipswich,25,0.05
Kepa Arrizabalaga,Bournemouth,25,0.05
Kamaldeen Sulemana,Southampton,25,0.05
James Tarkowski,Everton,25,0.05
Justin Kluivert,Bournemouth,25,0.05
Victor Kristiansen,Leicester,25,0.05
Alex Scott,Bournemouth,25,0.05
Julio Soler,Bournemouth,25,0.05
Will Dennis,Bournemouth,25,0.05
Jake O'Brien,Everton,25,0.05
Jaidon Anthony,Bournemouth,25,0.05
Alex McCarthy,Southampton,25,0.05
Jordan Pickford,Everton,25,0.05
James Hill,Bournemouth,25,0.05
Joseph O'Brien-Whitmarsh,Southampton,25,0.05
Adam Lallana,Southampton,25,0.05
Joachim Kayi-Sanda,Southampton,25,0.05
Wanya Marçal-Madivádua,Leicester,25,0.05
Wilfred Ndidi,Leicester,25,0.05
Jack Harrison,Everton,25,0.05
João Neves Virgínia,Everton,25,0.05
Jack Clarke,Ipswich,25,0.05
James Bree,Southampton,25,0.05
Wout Faes,Leicester,25,0.05
Iliman Ndiaye,Everton,25,0.05
Welington Damascena Santos,Southampton,25,0.05
Ryan Fraser,Southampton,25,0.05
Lesley Ugochukwu,Southampton,25,0.05
Philip Billing,Bournemouth,25,0.05
Ashley Young,Everton,25,0.05
Corrie Ndaba,Ipswich,25,0.05
Axel Tuanzebe,Ipswich,25,0.05
Norberto Bercique Gomes Betuncal,Everton,25,0.05
Ben Brereton Díaz,Southampton,25,0.05
Shea Charles,Southampton,25,0.05
Orel Mangala,Everton,25,0.05
Ben Nelson,Leicester,25,0.05
Chiedozie Ogbene,Ipswich,25,0.05
Charlie Taylor,Southampton,25,0.05
Remy Rees-Dottin,Bournemouth,25,0.05
Flynn Downes,Southampton,25,0.05
Bilal El Khannouss,Leicester,25,0.05
Samuel Edozie,Southampton,25,0.05
Bobby De Cordova-Reid,Leicester,25,0.05
Sam Szmodics,Ipswich,25,0.05
Sam Morsy,Ipswich,25,0.05
Callum Bates,Everton,25,0.05
Boubakary Soumaré,Leicester,25,0.05
Romain Faivre,Bournemouth,25,0.05
Roman Dixon,Everton,25,0.05
Ross Stewart,Southampton,25,0.05
Neal Maupay,Everton,25,0.05
Dango Ouattara,Bournemouth,25,0.05
Sugawara Yukinari,Southampton,25,0.05
Armel Bella-Kotchap,Southampton,25,0.05
Facundo Buonanotte,Leicester,25,0.05
Luke Thomas,Leicester,25,0.05
Antoine Semenyo,Bournemouth,25,0.05
Marcos Senesi,Bournemouth,25,0.05
Enes Ünal,Bournemouth,25,0.05
Marcus Myers-Harness,Ipswich,25,0.05
Ryan Christie,Bournemouth,25,0.05
Dominic Sadi,Bournemouth,25,0.05
Max Aarons,Bournemouth,25,0.05
Maxwel Cornet,Southampton,25,0.05
Michael Golding,Leicester,25,0.05
Milos Kerkez,Bournemouth,25,0.05
David Brooks,Bournemouth,25,0.05
Thomas Wilson-Brown,Leicester,25,0.05
Arijanet Muric,Ipswich,25,0.05
Taylor Harwood-Bellis,Southampton,25,0.05
Danny Ward,Leicester,25,0.05
Nathan Patterson,Everton,25,0.05
Sékou Mara,Southampton,25,0.05
Séamus Coleman,Everton,25,0.05
Daniel Adu-Adjei,Bournemouth,25,0.05
Martin Sherif,Everton,25,0.05
